Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,78893.5111111111,78916.26666666668,22.755555555573665,0,0,.,x,x,.
D6,78916.26666666668,79212.08888888889,295.82222222221026,0.5,3/4,x,4,29,0
A5,79212.08888888889,80145.06666666667,932.9777777777781,0.5,3/4,x,4,29,0
A5,80145.06666666667,80167.82222222222,22.755555555559113,0.5,3/4,x,4,29,0
A5,80167.82222222222,80190.57777777777,22.75555555554456,0.5,3/4,x,4,29,0
A5,80190.57777777777,80213.33333333334,22.755555555573665,0.25,3/4,x,4,29,0
B♭5,80213.33333333334,80236.08888888889,22.75555555554456,0.25,3/4,x,4,29,0
G5,80236.08888888889,80281.59999999999,45.51111111110367,0.25,3/4,x,4,29,0
A5,80281.59999999999,80463.64444444444,182.0444444444438,0.25,3/4,x,4,29,0
B♭5,80463.64444444444,80713.95555555556,250.31111111112114,0.5,3/4,x,4,30,0
G5,80713.95555555556,81510.40000000001,796.4444444444525,0.5,3/4,x,4,30,0
G5,81510.40000000001,81533.15555555555,22.75555555554456,0.5,3/4,x,4,30,0
G5,81533.15555555555,81555.91111111111,22.755555555559113,0.5,3/4,x,4,30,0
G5,81555.91111111111,81578.66666666666,22.75555555554456,0.25,3/4,x,4,30,0
A5,81578.66666666666,81692.44444444445,113.77777777779556,0.25,3/4,x,4,30,0
B♭5,81692.44444444445,81760.7111111111,68.26666666664823,0.25,3/4,x,4,30,0
G5,81760.7111111111,81965.51111111112,204.80000000001746,0.25,3/4,x,4,30,0
A5,81965.51111111112,82397.86666666667,432.3555555555504,0.5,3/4,x,4,31,0
A4,82397.86666666667,82466.13333333333,68.26666666666279,0.5,3/4,b,4,31,0
G5,82466.13333333333,82989.51111111112,523.3777777777868,0.5,3/4,x,4,31,0
A4,82989.51111111112,83012.26666666666,22.75555555554456,0.5,3/4,b,4,31,0
E6,83012.26666666666,83262.57777777778,250.31111111112114,0.5,3/4,x,4,31,0
F5,83262.57777777778,83353.6,91.0222222222219,0.25,3/4,x,4,31,0
E5,83353.6,83490.13333333333,136.53333333332557,0.25,3/4,x,4,31,0
F5,83490.13333333333,83763.2,273.0666666666657,0.5,3/4,x,4,32,0
D5,83763.2,84013.51111111112,250.31111111112114,0.5,3/4,x,4,32,0
A5,84013.51111111112,84332.08888888889,318.57777777776937,0.5,3/4,x,4,32,0
G5,84332.08888888889,84582.40000000001,250.31111111112114,0.5,3/4,x,4,32,0
F♯5,84582.40000000001,84855.46666666667,273.0666666666657,0.5,3/4,x,4,32,0
D5,84855.46666666667,84878.22222222222,22.75555555554456,0.5,3/4,x,4,32,0
B4,84878.22222222222,85265.06666666667,386.8444444444467,0.25,3/4,x,4,33,0
